---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 380439.955000  	    7a	8	2  
 380441.211000  	    50	0	0  
 381443.043000  	    ba	0	2  
 381444.216000  	    10	0	0  
 381495.481000  	    7a	8	2  
 381496.709000  	    50	0	0  
 382499.088000  	    8a	3	2  
 382500.281000  	    8a	2	2  
 382501.494000  	    0	0	0  
 385502.775000  	    7a	8	2  
 385503.987000  	    50	0	0  
 386506.307000  	    b9	0	2  
 386507.480000  	    10	0	0  
 388508.713000  	    7a	8	2  
 388509.966000  	    50	0	0  
 389512.442000  	    ba	0	2  
 389513.623000  	    10	0	0  
 389564.936000  	    7a	8	2  
 389566.192000  	    50	0	0  
 390568.442000  	    8a	3	2  
 390569.627000  	    8a	2	2  
 390570.819000  	    0	0	0  
 393572.087000  	    7a	8	2  
 393573.336000  	    50	0	0  
 394575.750000  	    b9	0	2  
 394577.049000  	    10	0	0  
 396578.378000  	    7a	8	2  
 396579.663000  	    50	0	0  
 397582.105000  	    ba	0	2  
 397583.299000  	    10	0	0  
 397634.626000  	    7a	8	2  
 397635.871000  	    50	0	0  
 398638.361000  	    8a	3	2  
 398639.538000  	    8a	2	2  
 398640.733000  	    0	0	0  
 401642.064000  	    7a	8	2  
 401643.335000  	    50	0	0  
 402645.589000  	    b9	0	2  
 402646.770000  	    10	0	0  
 404648.059000  	    7a	8	2  
 404649.320000  	    50	0	0  
 405651.685000  	    ba	0	2  
 405652.925000  	    10	0	0  
 405704.274000  	    7a	8	2  
 405705.508000  	    50	0	0  
 406707.668000  	    8a	3	2  
 406708.874000  	    8a	2	2  
 406710.104000  	    0	0	0  
 409711.387000  	    7a	8	2  
 409712.728000  	    50	0	0  
 410715.035000  	    b9	0	2  
 410716.279000  	    10	0	0  
 412717.629000  	    7a	8	2  
 412718.899000  	    50	0	0  
 413721.335000  	    ba	0	2  
 413722.545000  	    10	0	0  
 413773.879000  	    7a	8	2  
 413775.113000  	    50	0	0  
 414777.565000  	    8a	3	2  
 414778.765000  	    8a	2	2  
 414779.933000  	    0	0	0  
 417781.236000  	    7a	8	2  
 417782.495000  	    50	0	0  
 418784.911000  	    b9	0	2  
 418786.076000  	    10	0	0  
 420787.297000  	    7a	8	2  
 420788.523000  	    50	0	0  
 421790.911000  	    ba	0	2  
 421792.105000  	    10	0	0  
 421843.454000  	    7a	8	2  
 421844.723000  	    50	0	0  
 422847.067000  	    8a	3	2  
 422848.262000  	    8a	2	2  
 422849.457000  	    0	0	0  
 425850.743000  	    7a	8	2  
 425851.991000  	    50	0	0  
 426854.525000  	    b9	0	2  
 426855.698000  	    10	0	0  
 428856.936000  	    7a	8	2  
 428858.147000  	    50	0	0  
 429860.467000  	    ba	0	2  
 429861.657000  	    10	0	0  
 429912.933000  	    7a	8	2  
 429914.194000  	    50	0	0  
 430916.749000  	    b6	1	2  
 430917.951000  	    86	2	2  
 430919.184000  	    0	0	0  
 433920.478000  	    76	8	2  
 433921.736000  	    50	0	0  
 434924.193000  	    b5	0	2  
 434925.373000  	    10	0	0  
 436926.614000  	    76	8	2  
 436927.869000  	    50	0	0  
 437930.105000  	    b6	0	2  
 437931.313000  	    10	0	0  
 437982.655000  	    76	8	2  
 437983.908000  	    50	0	0  
 438986.181000  	    8a	3	2  
 438987.341000  	    8a	2	2  
 438988.593000  	    0	0	0  
 441989.876000  	    7a	8	2  
 441991.133000  	    50	0	0  
 442993.388000  	    b9	0	2  
 442994.571000  	    10	0	0  
 444995.851000  	    7a	8	2  
 444997.106000  	    50	0	0  
 445999.464000  	    ba	0	2  
 446000.725000  	    10	0	0  
 446052.087000  	    7a	8	2  
 446053.338000  	    50	0	0  
 447055.804000  	    8a	3	2  
 447056.976000  	    8a	2	2  
 447058.150000  	    0	0	0  
